labels,x_dist,y_dist,prob_numb,punct,num_chars,filename
0,-0.00325,-0.39162707,0.14142211,0.0,0.7,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.02725,-0.15201901,0.38381135,0.0,0.9,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.0,0.0,0.013759322,0.0,0.5,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.08575,-0.31591448,0.28952977,0.0,0.6,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.02475,0.35985747,0.0043593636,0.0,0.3,RC644W1_0867.92-0876.41_m_DRY_cropped.png
1,0.0855,0.108966745,0.34956092,1.0,0.5,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.1145,-0.40320665,0.09340127,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.1395,-0.010985748,0.0024668602,0.0,0.3,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.202,-0.15350357,1.9924972e-05,0.0,0.3,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.2325,-0.4070665,0.5068963,0.0,0.8,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.2355,-0.016033255,5.6849814e-05,0.0,0.3,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.1005,-0.18289787,0.24987629,1.0,0.7,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.1205,-0.375,0.5766444,0.0,0.4,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.10225,0.29750594,0.08582785,1.0,0.6,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.129,0.0139548695,0.00013397897,0.0,0.3,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.077,-0.28473872,0.0012022662,1.0,0.4,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.08475,-0.10184085,0.17248657,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
1,-0.0005,0.12796912,0.4913841,1.0,0.5,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,-0.07875,0.008016627,0.24826427,1.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.03875,0.36638954,0.1040827,0.0,0.5,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.0,0.0,4.3896816e-07,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.005,0.010985748,0.879955,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.033,-0.111638956,0.499783,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.0695,0.0032660333,0.26473165,0.0,0.4,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.29025,-0.36965558,0.43528315,0.0,0.2,RC644W1_0867.92-0876.41_m_DRY_cropped.png
0,0.152,0.4721875,0.6356672,1.0,0.5,RC651_22.40-29.00m_wet_cropped.png
0,-0.1425,-0.096875,0.5299455,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,-0.1305,-0.0890625,0.93999815,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,-0.01325,0.270625,0.40483695,0.0,0.4,RC651_22.40-29.00m_wet_cropped.png
0,0.02875,-0.1459375,0.30474052,0.0,0.9,RC651_22.40-29.00m_wet_cropped.png
0,0.0,0.0,0.02600462,0.0,0.5,RC651_22.40-29.00m_wet_cropped.png
0,0.01025,-0.375625,0.22550164,0.0,0.7,RC651_22.40-29.00m_wet_cropped.png
1,0.06575,0.1003125,0.055618707,1.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,0.042,0.3384375,0.4964907,0.0,0.4,RC651_22.40-29.00m_wet_cropped.png
0,0.08875,-0.3075,0.11763876,0.0,0.5,RC651_22.40-29.00m_wet_cropped.png
0,0.12825,-0.0090625,0.00010575491,0.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,0.1185,-0.384375,0.0010856495,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.18375,-0.1509375,0.18979362,0.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,-0.198,-0.3765625,0.6622793,0.0,0.8,RC651_22.40-29.00m_wet_cropped.png
0,-0.208,-0.0015625,0.06975153,0.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,-0.0045,0.2740625,0.2885746,0.0,0.6,RC651_22.40-29.00m_wet_cropped.png
0,0.01275,-0.1875,0.32556263,0.0,0.7,RC651_22.40-29.00m_wet_cropped.png
0,0.0,0.0,0.21121308,0.0,0.5,RC651_22.40-29.00m_wet_cropped.png
0,-0.001,-0.3721875,0.22500212,0.0,0.4,RC651_22.40-29.00m_wet_cropped.png
0,0.02375,-0.1246875,0.1336917,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.02575,0.3325,0.1804163,1.0,0.9,RC651_22.40-29.00m_wet_cropped.png
0,0.031,-0.2996875,0.3312639,0.0,0.3,RC651_22.40-29.00m_wet_cropped.png
1,-0.00525,0.1075,0.48194897,1.0,0.4,RC651_22.40-29.00m_wet_cropped.png
0,0.0,0.0,0.039987475,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.05775,-0.3028125,0.64275575,0.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,0.065,0.0,0.03763582,1.0,0.3,RC651_22.40-29.00m_wet_cropped.png
0,0.12925,-0.3,0.014472425,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.20075,0.4828125,0.025096042,1.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.2755,0.2365625,0.49651453,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.27675,0.1709375,0.49999782,1.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.27325,0.32125,0.49565163,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.283,0.1228125,2.6876281e-05,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.27525,-0.4675,0.41729146,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.28425,-0.39375,0.014030084,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.2965,-0.1290625,0.20560469,0.0,0.2,RC651_22.40-29.00m_wet_cropped.png
0,0.0,0.19629899,0.17355804,0.0,0.5,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.0,0.0,0.0010771202,0.0,0.4,RC635_9.85-23.95_m_W (4)_cropped.png
0,-0.0095,0.40965167,0.07274692,0.0,0.5,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.024,0.48875183,0.20137756,1.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.08975,0.27648765,0.048793435,0.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.08725,-0.16618288,0.0012266096,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.14775,-0.46952105,0.09197618,1.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
1,0.14775,0.044629898,0.35212293,1.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,-0.14675,-0.33490565,4.976975e-06,0.0,0.4,RC635_9.85-23.95_m_W (4)_cropped.png
0,-0.09675,-0.2565312,0.67845887,0.0,0.8,RC635_9.85-23.95_m_W (4)_cropped.png
0,-0.15975,-0.14296082,4.884672e-06,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.01925,-0.13969521,0.3336524,0.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.0,0.0,0.01782319,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.0545,-0.3417997,0.3720566,0.0,0.4,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.0235,0.20682149,3.9568854e-06,0.0,0.4,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.04625,0.4179971,0.0189202,0.0,0.5,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.08775,0.282656,0.051077325,0.0,0.5,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.05525,0.51197386,0.33327967,0.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
1,0.125,0.07801161,0.39149103,1.0,0.4,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.17175,0.5137881,2.2862896e-09,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.25125,0.28846154,0.0023508372,0.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.357,-0.43396226,0.011330824,0.0,0.3,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.352,-0.30696663,0.4882125,1.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.39275,0.026850509,0.15455651,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.3965,0.32438317,0.49033317,0.0,0.2,RC635_9.85-23.95_m_W (4)_cropped.png
0,0.45975,-0.4357765,0.56059635,1.0,0.5,RC635_9.85-23.95_m_W (4)_cropped.png
0,-0.44025,0.2767857,0.20029707,0.0,0.5,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.11,0.0064655175,0.016101478,0.0,0.7,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.08475,0.24014778,0.3044235,0.0,0.9,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.10925,0.38947046,0.0009132274,0.0,0.4,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.11625,-0.08743843,2.1842736e-05,0.0,0.2,RC667_0408.50-0416.53_m_WET_cropped.png
1,-0.33525,0.10160098,0.5074938,1.0,0.4,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.0115,0.073891625,0.0037059044,1.0,0.5,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.341,0.33682266,0.0019155513,0.0,0.2,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.257,-0.00092364533,0.026528427,0.0,0.6,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.0,0.0,0.0013431188,0.0,0.2,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.08275,0.2515394,2.97929e-05,0.0,0.3,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.11,0.0021551724,0.6695415,0.0,0.8,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.0655,0.47937194,0.017233847,0.0,0.2,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.0205,-0.18503694,0.2482946,0.0,0.4,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.005,0.27463055,0.16708714,0.0,0.6,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.0,0.0,0.01600457,0.0,0.5,RC667_0408.50-0416.53_m_WET_cropped.png
0,-0.00675,-0.3746921,0.07581008,0.0,0.4,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.0935,0.34359607,0.057402816,1.0,0.6,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.056,-0.29495075,0.5020738,1.0,0.4,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.0745,-0.12192118,0.41618377,0.0,0.6,RC667_0408.50-0416.53_m_WET_cropped.png
1,0.111,0.09913793,0.54480654,1.0,0.5,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.051,-0.19119458,0.0026781822,0.0,0.3,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.1385,-0.002770936,0.025772633,0.0,0.5,RC667_0408.50-0416.53_m_WET_cropped.png
0,0.22975,-0.2921798,0.47093654,0.0,0.2,RC667_0408.50-0416.53_m_WET_cropped.png
